                                                                            D-MEM Bus &
Cycle:      IF      |     ID      |     EX      |     MEM     |     WB      Reg Result
    0:    4:lda     |   0:-       |   0:-       |   0:-       |   0:-       BUS_LOAD  MEM[0] accepted 1
    1:    8:br      |   4:lda     |   0:-       |   0:-       |   0:-       BUS_LOAD  MEM[0] accepted 1
    2:   12:ldg     |   8:br      |   4:lda     |   0:-       |   0:-       BUS_LOAD  MEM[8] accepted 1
    3:   16:ldah    |  12:ldg     |   8:br      |   4:lda     |   0:-       BUS_LOAD  MEM[8] accepted 1
    4:   20:stq     |  16:ldah    |  12:-       |   8:br      |   4:lda     r0=4096  BUS_LOAD  MEM[16] accepted 1
    5:   28:ldq     |   0:-       |   0:-       |   0:-       |   8:br      r1=8  BUS_LOAD  MEM[24] accepted 1
    6:   32:ldq     |  28:ldq     |   0:-       |   0:-       |   0:-       BUS_LOAD  MEM[24] accepted 1
    7:   36:lda     |  32:ldq     |  28:ldq     |   0:-       |   0:-       BUS_LOAD  MEM[32] accepted 1
    8:    0:-       |  36:lda     |  32:ldq     |  28:ldq     |   0:-       BUS_LOAD  MEM[8] accepted 1
    9:    0:-       |   0:-       |  36:lda     |  32:ldq     |  28:ldq     r2=0x27bb2ee687b0b0fd  BUS_LOAD  MEM[16] accepted 1
   10:   40:addq    |   0:-       |   0:-       |  36:lda     |  32:ldq     r3=-1257966803  BUS_LOAD  MEM[32] accepted 1
   11:   44:cmple   |  40:addq    |   0:-       |   0:-       |  36:lda     r4=0  BUS_LOAD  MEM[40] accepted 1
   12:   48:mulq    |  44:cmple   |  40:addq    |   0:-       |   0:-       BUS_LOAD  MEM[40] accepted 1
   13:   52:addq    |  48:mulq    |  44:cmple   |  40:addq    |   0:-       BUS_LOAD  MEM[48] accepted 1
   14:   56:mulq    |  52:addq    |  48:mulq    |  44:cmple   |  40:addq    r4=1  BUS_LOAD  MEM[48] accepted 1
   15:   60:addq    |  56:mulq    |  52:addq    |  48:mulq    |  44:cmple   r5=1  BUS_LOAD  MEM[56] accepted 1
   16:   64:mulq    |  60:addq    |  56:mulq    |  52:addq    |  48:mulq    r10=0x3dd977343d8587e8  BUS_LOAD  MEM[56] accepted 1
   17:   68:addq    |  64:mulq    |  60:addq    |  56:mulq    |  52:addq    r10=0x3dd97734f28a7b15  BUS_LOAD  MEM[64] accepted 1
   18:   72:mulq    |  68:addq    |  64:mulq    |  60:addq    |  56:mulq    r11=0x680c570d98ea13c1  BUS_LOAD  MEM[64] accepted 1
   19:   76:addq    |  72:mulq    |  68:addq    |  64:mulq    |  60:addq    r11=0x680c570e4def06ee  BUS_LOAD  MEM[72] accepted 1
   20:   80:srl     |  76:addq    |  72:mulq    |  68:addq    |  64:mulq    r12=0xfed37d879f9d7936  BUS_LOAD  MEM[72] accepted 1
   21:   84:stq     |  80:srl     |  76:addq    |  72:mulq    |  68:addq    r12=0xfed37d8854a26c63  BUS_LOAD  MEM[80] accepted 1
   22:   88:srl     |  84:stq     |  80:srl     |  76:addq    |  72:mulq    r1=0xea64cbb08192dd7  BUS_LOAD  MEM[80] accepted 1
   23:   92:stq     |  88:srl     |  84:stq     |  80:srl     |  76:addq    r1=0xea64cbb0bd1e2104  BUS_LOAD  MEM[88] accepted 1
   24:    0:-       |  92:stq     |  88:srl     |  84:stq     |  80:srl     r10=1037662004  BUS_STORE MEM[4096] = 1037662004 accepted 1
   25:   96:srl     |   0:-       |  92:stq     |  88:srl     |  84:stq     BUS_LOAD  MEM[88] accepted 1
   26:    0:-       |  96:srl     |   0:-       |  92:stq     |  88:srl     r11=1745639182  BUS_STORE MEM[4104] = 1745639182 accepted 1
   27:  100:stq     |   0:-       |  96:srl     |   0:-       |  92:stq     BUS_LOAD  MEM[96] accepted 1
   28:  104:srl     | 100:stq     |   0:-       |  96:srl     |   0:-       BUS_LOAD  MEM[96] accepted 1
   29:  108:stq     | 104:srl     | 100:stq     |   0:-       |  96:srl     r12=-19694200  BUS_LOAD  MEM[104] accepted 1
   30:    0:-       | 108:stq     | 104:srl     | 100:stq     |   0:-       BUS_STORE MEM[4112] = -19694200 accepted 1
   31:  112:addq    |   0:-       | 108:stq     | 104:srl     | 100:stq     BUS_LOAD  MEM[104] accepted 1
   32:    0:-       | 112:addq    |   0:-       | 108:stq     | 104:srl     r13=-362493008  BUS_STORE MEM[4120] = -362493008 accepted 1
   33:  116:bne     |   0:-       | 112:addq    |   0:-       | 108:stq     BUS_LOAD  MEM[112] accepted 1
   34:  120:halt    | 116:bne     |   0:-       | 112:addq    |   0:-       BUS_LOAD  MEM[112] accepted 1
   35:  124:call_pal| 120:halt    | 116:bne     |   0:-       | 112:addq    r0=4128  BUS_LOAD  MEM[120] accepted 1
   36:  128:call_pal| 124:call_pal| 120:halt    | 116:bne     |   0:-       BUS_LOAD  MEM[120] accepted 1
   37:   40:addq    |   0:-       |   0:-       |   0:-       | 116:bne     BUS_LOAD  MEM[32] accepted 1
   38:   44:cmple   |  40:addq    |   0:-       |   0:-       |   0:-       BUS_LOAD  MEM[40] accepted 1
   39:   48:mulq    |  44:cmple   |  40:addq    |   0:-       |   0:-       BUS_LOAD  MEM[40] accepted 1
   40:   52:addq    |  48:mulq    |  44:cmple   |  40:addq    |   0:-       BUS_LOAD  MEM[48] accepted 1
   41:   56:mulq    |  52:addq    |  48:mulq    |  44:cmple   |  40:addq    r4=2  BUS_LOAD  MEM[48] accepted 1
   42:   60:addq    |  56:mulq    |  52:addq    |  48:mulq    |  44:cmple   r5=1  BUS_LOAD  MEM[56] accepted 1
   43:   64:mulq    |  60:addq    |  56:mulq    |  52:addq    |  48:mulq    r10=0x3bd019676c3960f4  BUS_LOAD  MEM[56] accepted 1
   44:   68:addq    |  64:mulq    |  60:addq    |  56:mulq    |  52:addq    r10=0x3bd01968213e5421  BUS_LOAD  MEM[64] accepted 1
   45:   72:mulq    |  68:addq    |  64:mulq    |  60:addq    |  56:mulq    r11=0x1b77efa0f21fd49d  BUS_LOAD  MEM[64] accepted 1
   46:   76:addq    |  72:mulq    |  68:addq    |  64:mulq    |  60:addq    r11=0x1b77efa1a724c7ca  BUS_LOAD  MEM[72] accepted 1
   47:   80:srl     |  76:addq    |  72:mulq    |  68:addq    |  64:mulq    r12=0x160e0fcc599452a2  BUS_LOAD  MEM[72] accepted 1
   48:   84:stq     |  80:srl     |  76:addq    |  72:mulq    |  68:addq    r12=0x160e0fcde9945cf  BUS_LOAD  MEM[80] accepted 1
   49:   88:srl     |  84:stq     |  80:srl     |  76:addq    |  72:mulq    r1=0xa5e45edaf4c84d93  BUS_LOAD  MEM[80] accepted 1
   50:   92:stq     |  88:srl     |  84:stq     |  80:srl     |  76:addq    r1=0xa5e45edba9cd40c0  BUS_LOAD  MEM[88] accepted 1
   51:    0:-       |  92:stq     |  88:srl     |  84:stq     |  80:srl     r10=1003493736  BUS_STORE MEM[4128] = 1003493736 accepted 1
   52:   96:srl     |   0:-       |  92:stq     |  88:srl     |  84:stq     BUS_LOAD  MEM[88] accepted 1
   53:    0:-       |  96:srl     |   0:-       |  92:stq     |  88:srl     r11=460844961  BUS_STORE MEM[4136] = 460844961 accepted 1
   54:  100:stq     |   0:-       |  96:srl     |   0:-       |  92:stq     BUS_LOAD  MEM[96] accepted 1
   55:  104:srl     | 100:stq     |   0:-       |  96:srl     |   0:-       BUS_LOAD  MEM[96] accepted 1
   56:  108:stq     | 104:srl     | 100:stq     |   0:-       |  96:srl     r12=370020301  BUS_LOAD  MEM[104] accepted 1
   57:    0:-       | 108:stq     | 104:srl     | 100:stq     |   0:-       BUS_STORE MEM[4144] = 370020301 accepted 1
   58:  112:addq    |   0:-       | 108:stq     | 104:srl     | 100:stq     BUS_LOAD  MEM[104] accepted 1
   59:    0:-       | 112:addq    |   0:-       | 108:stq     | 104:srl     r13=-1511760165  BUS_STORE MEM[4152] = -1511760165 accepted 1
   60:  116:bne     |   0:-       | 112:addq    |   0:-       | 108:stq     BUS_LOAD  MEM[112] accepted 1
   61:  120:halt    | 116:bne     |   0:-       | 112:addq    |   0:-       BUS_LOAD  MEM[112] accepted 1
   62:  124:call_pal| 120:halt    | 116:bne     |   0:-       | 112:addq    r0=4160  BUS_LOAD  MEM[120] accepted 1
   63:  128:call_pal| 124:call_pal| 120:halt    | 116:bne     |   0:-       BUS_LOAD  MEM[120] accepted 1
   64:   40:addq    |   0:-       |   0:-       |   0:-       | 116:bne     BUS_LOAD  MEM[32] accepted 1
   65:   44:cmple   |  40:addq    |   0:-       |   0:-       |   0:-       BUS_LOAD  MEM[40] accepted 1
   66:   48:mulq    |  44:cmple   |  40:addq    |   0:-       |   0:-       BUS_LOAD  MEM[40] accepted 1
   67:   52:addq    |  48:mulq    |  44:cmple   |  40:addq    |   0:-       BUS_LOAD  MEM[48] accepted 1
   68:   56:mulq    |  52:addq    |  48:mulq    |  44:cmple   |  40:addq    r4=3  BUS_LOAD  MEM[48] accepted 1
   69:   60:addq    |  56:mulq    |  52:addq    |  48:mulq    |  44:cmple   r5=1  BUS_LOAD  MEM[56] accepted 1
   70:   64:mulq    |  60:addq    |  56:mulq    |  52:addq    |  48:mulq    r10=0xfdc36a95b05cfdc0  BUS_LOAD  MEM[56] accepted 1
   71:   68:addq    |  64:mulq    |  60:addq    |  56:mulq    |  52:addq    r10=0xfdc36a966561f0ed  BUS_LOAD  MEM[64] accepted 1
   72:   72:mulq    |  68:addq    |  64:mulq    |  60:addq    |  56:mulq    r11=0x81ac20a6255e0a39  BUS_LOAD  MEM[64] accepted 1
   73:   76:addq    |  72:mulq    |  68:addq    |  64:mulq    |  60:addq    r11=0x81ac20a6da62fd66  BUS_LOAD  MEM[72] accepted 1
   74:   80:srl     |  76:addq    |  72:mulq    |  68:addq    |  64:mulq    r12=0x8f69505ce22a8dce  BUS_LOAD  MEM[72] accepted 1
   75:   84:stq     |  80:srl     |  76:addq    |  72:mulq    |  68:addq    r12=0x8f69505d972f80fb  BUS_LOAD  MEM[80] accepted 1
   76:   88:srl     |  84:stq     |  80:srl     |  76:addq    |  72:mulq    r1=0x8f9abd9e1c2f080f  BUS_LOAD  MEM[80] accepted 1
   77:   92:stq     |  88:srl     |  84:stq     |  80:srl     |  76:addq    r1=0x8f9abd9ed133fb3c  BUS_LOAD  MEM[88] accepted 1
   78:    0:-       |  92:stq     |  88:srl     |  84:stq     |  80:srl     r10=-37524842  BUS_STORE MEM[4160] = -37524842 accepted 1
   79:   96:srl     |   0:-       |  92:stq     |  88:srl     |  84:stq     BUS_LOAD  MEM[88] accepted 1
   80:    0:-       |  96:srl     |   0:-       |  92:stq     |  88:srl     r11=-2119425882  BUS_STORE MEM[4168] = -2119425882 accepted 1
   81:  100:stq     |   0:-       |  96:srl     |   0:-       |  92:stq     BUS_LOAD  MEM[96] accepted 1
   82:  104:srl     | 100:stq     |   0:-       |  96:srl     |   0:-       BUS_LOAD  MEM[96] accepted 1
   83:  108:stq     | 104:srl     | 100:stq     |   0:-       |  96:srl     r12=-1888923555  BUS_LOAD  MEM[104] accepted 1
   84:    0:-       | 108:stq     | 104:srl     | 100:stq     |   0:-       BUS_STORE MEM[4176] = -1888923555 accepted 1
   85:  112:addq    |   0:-       | 108:stq     | 104:srl     | 100:stq     BUS_LOAD  MEM[104] accepted 1
   86:    0:-       | 112:addq    |   0:-       | 108:stq     | 104:srl     r13=-1885684322  BUS_STORE MEM[4184] = -1885684322 accepted 1
   87:  116:bne     |   0:-       | 112:addq    |   0:-       | 108:stq     BUS_LOAD  MEM[112] accepted 1
   88:  120:halt    | 116:bne     |   0:-       | 112:addq    |   0:-       BUS_LOAD  MEM[112] accepted 1
   89:  124:call_pal| 120:halt    | 116:bne     |   0:-       | 112:addq    r0=4192  BUS_LOAD  MEM[120] accepted 1
   90:  128:call_pal| 124:call_pal| 120:halt    | 116:bne     |   0:-       BUS_LOAD  MEM[120] accepted 1
   91:   40:addq    |   0:-       |   0:-       |   0:-       | 116:bne     BUS_LOAD  MEM[32] accepted 1
   92:   44:cmple   |  40:addq    |   0:-       |   0:-       |   0:-       BUS_LOAD  MEM[40] accepted 1
   93:   48:mulq    |  44:cmple   |  40:addq    |   0:-       |   0:-       BUS_LOAD  MEM[40] accepted 1
   94:   52:addq    |  48:mulq    |  44:cmple   |  40:addq    |   0:-       BUS_LOAD  MEM[48] accepted 1
   95:   56:mulq    |  52:addq    |  48:mulq    |  44:cmple   |  40:addq    r4=4  BUS_LOAD  MEM[48] accepted 1
   96:   60:addq    |  56:mulq    |  52:addq    |  48:mulq    |  44:cmple   r5=1  BUS_LOAD  MEM[56] accepted 1
   97:   64:mulq    |  60:addq    |  56:mulq    |  52:addq    |  48:mulq    r10=0x607952e9da588a4c  BUS_LOAD  MEM[56] accepted 1
   98:   68:addq    |  64:mulq    |  60:addq    |  56:mulq    |  52:addq    r10=0x607952ea8f5d7d79  BUS_LOAD  MEM[64] accepted 1
   99:   72:mulq    |  68:addq    |  64:mulq    |  60:addq    |  56:mulq    r11=0x24b28a877d83095  BUS_LOAD  MEM[64] accepted 1
  100:   76:addq    |  72:mulq    |  68:addq    |  64:mulq    |  60:addq    r11=0x24b28a87bcdd23c2  BUS_LOAD  MEM[72] accepted 1
  101:   80:srl     |  76:addq    |  72:mulq    |  68:addq    |  64:mulq    r12=0xed6bac2d9281b6ba  BUS_LOAD  MEM[72] accepted 1
  102:   84:stq     |  80:srl     |  76:addq    |  72:mulq    |  68:addq    r12=0xed6bac2e4786a9e7  BUS_LOAD  MEM[80] accepted 1
  103:   88:srl     |  84:stq     |  80:srl     |  76:addq    |  72:mulq    r1=0x339352a0e4b4b94b  BUS_LOAD  MEM[80] accepted 1
  104:   92:stq     |  88:srl     |  84:stq     |  80:srl     |  76:addq    r1=0x339352a199b9ac78  BUS_LOAD  MEM[88] accepted 1
  105:    0:-       |  92:stq     |  88:srl     |  84:stq     |  80:srl     r10=1618563818  BUS_STORE MEM[4192] = 1618563818 accepted 1
  106:   96:srl     |   0:-       |  92:stq     |  88:srl     |  84:stq     BUS_LOAD  MEM[88] accepted 1
  107:    0:-       |  96:srl     |   0:-       |  92:stq     |  88:srl     r11=615680647  BUS_STORE MEM[4200] = 615680647 accepted 1
  108:  100:stq     |   0:-       |  96:srl     |   0:-       |  92:stq     BUS_LOAD  MEM[96] accepted 1
  109:  104:srl     | 100:stq     |   0:-       |  96:srl     |   0:-       BUS_LOAD  MEM[96] accepted 1
  110:  108:stq     | 104:srl     | 100:stq     |   0:-       |  96:srl     r12=-311710674  BUS_LOAD  MEM[104] accepted 1
  111:    0:-       | 108:stq     | 104:srl     | 100:stq     |   0:-       BUS_STORE MEM[4208] = -311710674 accepted 1
  112:  112:addq    |   0:-       | 108:stq     | 104:srl     | 100:stq     BUS_LOAD  MEM[104] accepted 1
  113:    0:-       | 112:addq    |   0:-       | 108:stq     | 104:srl     r13=865292961  BUS_STORE MEM[4216] = 865292961 accepted 1
  114:  116:bne     |   0:-       | 112:addq    |   0:-       | 108:stq     BUS_LOAD  MEM[112] accepted 1
